X,Y,FID,foottraffic
-9555042.81374107,4008568.51875298,1947,85
-9576968.30064771,3996516.79553521,1948,137
-9555708.50429601,3997325.56319116,1949,98
-9684136.6876293,3958951.72990763,1950,118
-9504595.04690337,3913238.02464681,1951,106
-9510771.05225259,3840924.35853107,1952,145
-9623244.92616538,3940304.86195902,1953,53
-9623244.92616538,3940304.86195902,1954,53
-9623244.92616538,3940304.86195902,1955,53
-9526934.64231577,3760169.85251891,1956,140
-9551115.46210588,3850265.08702639,1957,93
-9551115.46210588,3850265.08702639,1958,93
-9551115.46210588,3850265.08702639,1959,93
-9551115.46210588,3850265.08702639,1960,93
-9551115.46210588,3850265.08702639,1961,93
-9508969.90289155,3881580.74257863,1962,194
-9507651.88012056,3882219.7861126,1963,194
-9509466.38782049,3881240.02196213,1964,194
-9759390.88979537,4009084.57686,1965,81
-9511395.55459593,3864470.74495706,1966,84
-9520806.5043476,3880608.98576006,1967,86
-9519460.65170391,3845803.29833848,1968,168
-9567639.72731923,3836835.89645119,1969,75
-9478144.42269598,3855802.69121857,1970,84
-9483355.28806002,3871558.14079293,1971,108
-9777287.72433021,3829180.59299355,1972,117
-9489769.51711953,3862385.86008578,1973,120
-9473720.58613186,3897694.73373198,1974,76
-9473720.58613186,3897694.73373198,1975,76
-9494314.69192862,3855294.71585073,1976,77
-9480548.92369712,3875536.73898392,1977,129
-9483504.45617768,3869869.33256201,1978,121
-9482030.58611958,3867929.15787275,1979,88
-9490591.05496158,3855011.63489493,1980,92
-9490591.05496158,3855011.63489493,1981,92
-9490591.05496158,3855011.63489493,1982,92
-9428599.45692862,3944168.32511507,1983,146
-9483239.51578959,3875156.4418242,1984,151
-9479108.44948625,3862846.4886255,1985,87
-9479108.44948625,3862846.4886255,1986,87
-9491359.15944805,3851057.14787978,1987,76
-9483661.4166597,3878061.32295251,1988,333
-9483661.4166597,3878061.32295251,1989,333
-9483661.4166597,3878061.32295251,1990,333
-9482214.26327938,3867403.44544593,1991,89
-9523802.11184485,4065084.66958929,1992,113
-9534408.63292763,4046559.03043162,1993,103
-9534177.08838678,4050574.12079136,1994,134
-9563543.17005804,4101870.41401878,1995,77
-9640605.2007546,3806974.07207291,1996,141
-9640605.2007546,3806974.07207291,1997,141
-9640605.2007546,3806974.07207291,1998,141
-9640605.2007546,3806974.07207291,1999,141
-9640605.2007546,3806974.07207291,2000,141
-9686521.1511221,3815179.3278918,2001,105
-9612000.54440035,3828624.92417481,2002,65
-9612000.54440035,3828624.92417481,2003,65
-9612000.54440035,3828624.92417481,2004,65
-9612000.54440035,3828624.92417481,2005,65
-9612000.54440035,3828624.92417481,2006,65
-9612000.54440035,3828624.92417481,2007,65
-9612000.54440035,3828624.92417481,2008,65
-9612000.54440035,3828624.92417481,2009,65
-9612000.54440035,3828624.92417481,2010,65
-9612000.54440035,3828624.92417481,2011,65
-9612000.54440035,3828624.92417481,2012,65
-9612000.54440035,3828624.92417481,2013,65
-9612000.54440035,3828624.92417481,2014,65
-9612000.54440035,3828624.92417481,2015,65
-9612000.54440035,3828624.92417481,2016,65
-9612000.54440035,3828624.92417481,2017,65
-9624345.87592933,3822729.30889233,2018,179
-9624345.87592933,3822729.30889233,2019,179
-9620683.46468223,3821987.94573204,2020,97
-9620683.46468223,3821987.94573204,2021,97
-9620683.46468223,3821987.94573204,2022,97
-9630841.36821712,3822366.53644458,2023,117
-9611919.28117208,3794404.3329659,2024,102
-9611919.28117208,3794404.3329659,2025,102
-9611919.28117208,3794404.3329659,2026,102
-9611919.28117208,3794404.3329659,2027,102
-9611919.28117208,3794404.3329659,2028,102
-9620439.67499739,3826739.01182119,2029,174
-9692758.38219124,3817456.34592011,2030,139
-9626506.58724563,3827955.7803291,2031,105
-9626506.58724563,3827955.7803291,2032,105
-9621342.47606773,3810834.82014583,2033,214
-9621342.47606773,3810834.82014583,2034,214
-9621342.47606773,3810834.82014583,2035,214
-9621342.47606773,3810834.82014583,2036,214
-9621342.47606773,3810834.82014583,2037,214
-9621342.47606773,3810834.82014583,2038,214
-9621342.47606773,3810834.82014583,2039,214
-9621342.47606773,3810834.82014583,2040,214
-9621342.47606773,3810834.82014583,2041,214
-9621342.47606773,3810834.82014583,2042,214
-9621342.47606773,3810834.82014583,2043,214
-9621342.47606773,3810834.82014583,2044,214
-9621342.47606773,3810834.82014583,2045,214
-9621342.47606773,3810834.82014583,2046,214
-9621342.47606773,3810834.82014583,2047,214
-9621342.47606773,3810834.82014583,2048,214
-9621342.47606773,3810834.82014583,2049,214
-9621342.47606773,3810834.82014583,2050,214
-9622348.8042645,3824725.41501521,2051,125
-9617544.25504186,3856046.10382835,2052,83
-9617544.25504186,3856046.10382835,2053,83
-9617544.25504186,3856046.10382835,2054,83
-9617544.25504186,3856046.10382835,2055,83
-9617544.25504186,3856046.10382835,2056,83
-9617544.25504186,3856046.10382835,2057,83
-9617544.25504186,3856046.10382835,2058,83
-9617544.25504186,3856046.10382835,2059,83
-9617544.25504186,3856046.10382835,2060,83
-9617544.25504186,3856046.10382835,2061,83
-9617544.25504186,3856046.10382835,2062,83
-9617544.25504186,3856046.10382835,2063,83
-9617544.25504186,3856046.10382835,2064,83
-9617544.25504186,3856046.10382835,2065,83
-9617544.25504186,3856046.10382835,2066,83
-9617544.25504186,3856046.10382835,2067,83
-9617544.25504186,3856046.10382835,2068,83
-9617544.25504186,3856046.10382835,2069,83
-9617544.25504186,3856046.10382835,2070,83
-9617544.25504186,3856046.10382835,2071,83
-9617544.25504186,3856046.10382835,2072,83
-9586412.64624661,3829051.24258486,2073,89
-9586412.64624661,3829051.24258486,2074,89
-9586412.64624661,3829051.24258486,2075,89
-9586412.64624661,3829051.24258486,2076,89
-9586412.64624661,3829051.24258486,2077,89
-9577246.59937469,3847191.22997819,2078,85
-9577246.59937469,3847191.22997819,2079,85
-9577246.59937469,3847191.22997819,2080,85
-9577246.59937469,3847191.22997819,2081,85
-9577246.59937469,3847191.22997819,2082,85
-9577246.59937469,3847191.22997819,2083,85
-9577246.59937469,3847191.22997819,2084,85
-9577246.59937469,3847191.22997819,2085,85
-9577246.59937469,3847191.22997819,2086,85
-9577246.59937469,3847191.22997819,2087,85
-9622123.93889309,3825918.22538725,2088,119
-9622123.93889309,3825918.22538725,2089,119
-9622015.95898703,3823944.34744264,2090,123
-9622015.95898703,3823944.34744264,2091,123
-9622015.95898703,3823944.34744264,2092,123
-9622015.95898703,3823944.34744264,2093,123
-9623109.11638661,3822768.88473823,2094,102
-9623109.11638661,3822768.88473823,2095,102
-9614426.19610474,3824943.12036336,2096,109
-9614426.19610474,3824943.12036336,2097,109
-9614426.19610474,3824943.12036336,2098,109
-9614426.19610474,3824943.12036336,2099,109
-9617898.25102258,3838649.44072253,2100,123
-9620847.1043337,3823896.85174615,2101,89
-9620847.1043337,3823896.85174615,2102,89
-9620847.1043337,3823896.85174615,2103,89
-9615227.69643845,3832306.54990691,2104,106
-9615227.69643845,3832306.54990691,2105,106
-9615227.69643845,3832306.54990691,2106,106
-9615227.69643845,3832306.54990691,2107,106
-9615227.69643845,3832306.54990691,2108,106
-9615227.69643845,3832306.54990691,2109,106
-9615227.69643845,3832306.54990691,2110,106
-9615227.69643845,3832306.54990691,2111,106
-9615825.48210401,3824870.55147074,2112,144
-9615825.48210401,3824870.55147074,2113,144
-9615825.48210401,3824870.55147074,2114,144
-9615825.48210401,3824870.55147074,2115,144
-9615825.48210401,3824870.55147074,2116,144
-9615825.48210401,3824870.55147074,2117,144
-9615825.48210401,3824870.55147074,2118,144
-9635692.67162589,3836022.33530381,2119,90
-9635692.67162589,3836022.33530381,2120,90
-9614562.00588351,3831275.4739502,2121,102
-9614562.00588351,3831275.4739502,2122,102
-9615947.93354389,3824387.64976439,2123,108
-9615947.93354389,3824387.64976439,2124,108
-9615947.93354389,3824387.64976439,2125,108
-9615947.93354389,3824387.64976439,2126,108
-9803840.76246913,3590658.54620676,2127,68
-9803840.76246913,3590658.54620676,2128,68
-9803840.76246913,3590658.54620676,2129,68
-9803840.76246913,3590658.54620676,2130,68
-9803840.76246913,3590658.54620676,2131,68
-9624991.52897593,3826489.6028704,2132,101
-9633437.33874242,3819162.74691656,2133,116
-9633437.33874242,3819162.74691656,2134,116
-9633437.33874242,3819162.74691656,2135,116
-9633437.33874242,3819162.74691656,2136,116
-9620527.61739512,3824379.73350647,2137,108
-9620527.61739512,3824379.73350647,2138,108
-9620527.61739512,3824379.73350647,2139,108
-9620527.61739512,3824379.73350647,2140,108
-9620527.61739512,3824379.73350647,2141,108
-9661171.47667865,3958030.88361541,2142,196
-9661171.47667865,3958030.88361541,2143,196
-9620072.32067778,3828535.17488133,2144,105
-9620072.32067778,3828535.17488133,2145,105
-9606137.34682027,3838335.05554945,2146,66
-9606137.34682027,3838335.05554945,2147,66
-9606137.34682027,3838335.05554945,2148,66
-9606137.34682027,3838335.05554945,2149,66
-9621355.83440662,3825885.23676442,2150,173
-9621355.83440662,3825885.23676442,2151,173
-9621355.83440662,3825885.23676442,2152,173
-9612672.91412475,3824436.46680473,2153,109
-9612672.91412475,3824436.46680473,2154,109
-9612672.91412475,3824436.46680473,2155,109
-9612672.91412475,3824436.46680473,2156,109
-9612672.91412475,3824436.46680473,2157,109
-9633361.64148868,3818897.67166329,2158,115
-9633361.64148868,3818897.67166329,2159,115
-9625643.86119198,3835796.50274405,2160,89
-9626289.51423858,3821650.25826606,2161,98
-9642541.04669949,3893756.39566082,2162,96
-9642541.04669949,3893756.39566082,2163,96
-9642541.04669949,3893756.39566082,2164,96
-9619032.59663377,3838601.88612723,2165,121
-9572640.19884567,3736613.22535396,2166,117
-9572640.19884567,3736613.22535396,2167,117
-9572640.19884567,3736613.22535396,2168,117
-9572640.19884567,3736613.22535396,2169,117
-9572640.19884567,3736613.22535396,2170,117
-9572640.19884567,3736613.22535396,2171,117
-9572640.19884567,3736613.22535396,2172,117
-9572640.19884567,3736613.22535396,2173,117
-9572640.19884567,3736613.22535396,2174,117
-9572640.19884567,3736613.22535396,2175,117
-9572640.19884567,3736613.22535396,2176,117
-9572640.19884567,3736613.22535396,2177,117
-9572640.19884567,3736613.22535396,2178,117
-9572640.19884567,3736613.22535396,2179,117
-9572640.19884567,3736613.22535396,2180,117
-9572640.19884567,3736613.22535396,2181,117
-9572640.19884567,3736613.22535396,2182,117
-9572640.19884567,3736613.22535396,2183,117
-9572640.19884567,3736613.22535396,2184,117
-9645883.97100801,3821344.23728451,2185,143
-9624087.61471069,3826079.2111811,2186,102
-9624087.61471069,3826079.2111811,2187,102
-9582248.18409604,3809917.61452598,2188,159
-9582248.18409604,3809917.61452598,2189,159
-9582248.18409604,3809917.61452598,2190,159
-9582248.18409604,3809917.61452598,2191,159
-9582248.18409604,3809917.61452598,2192,159
-9582248.18409604,3809917.61452598,2193,159
-9582248.18409604,3809917.61452598,2194,159
-9582248.18409604,3809917.61452598,2195,159
-9582248.18409604,3809917.61452598,2196,159
-9582248.18409604,3809917.61452598,2197,159
-9582248.18409604,3809917.61452598,2198,159
-9582248.18409604,3809917.61452598,2199,159
-9582248.18409604,3809917.61452598,2200,159
-9582248.18409604,3809917.61452598,2201,159
-9675283.44852651,3802785.32249139,2202,51
-9675283.44852651,3802785.32249139,2203,51
-9627770.06346613,3824621.18174552,2204,110
-9625895.44324117,3825531.60448249,2205,94
-9625895.44324117,3825531.60448249,2206,94
-9597019.1673294,3834635.71203545,2207,150
-9623516.54572292,3826071.29379596,2208,112
-9623516.54572292,3826071.29379596,2209,112
-9623516.54572292,3826071.29379596,2210,112
-9623516.54572292,3826071.29379596,2211,112
-9623516.54572292,3826071.29379596,2212,112
-9677987.39895788,3800093.70720242,2213,75
-9619630.38229933,3824483.9646581,2214,223
-9619630.38229933,3824483.9646581,2215,223
-9619630.38229933,3824483.9646581,2216,223
-9627226.82435106,3822825.61034715,2217,98
-9627226.82435106,3822825.61034715,2218,98
-9627226.82435106,3822825.61034715,2219,98
-9615696.35149469,3833361.48220538,2220,121
-9615696.35149469,3833361.48220538,2221,121
-9615696.35149469,3833361.48220538,2222,121
-9615696.35149469,3833361.48220538,2223,121
-9615696.35149469,3833361.48220538,2224,121
-9615696.35149469,3833361.48220538,2225,121
-9615696.35149469,3833361.48220538,2226,121
-9615696.35149469,3833361.48220538,2227,121
-9615696.35149469,3833361.48220538,2228,121
-9612523.74600708,3832822.78164965,2229,101
-9612523.74600708,3832822.78164965,2230,101
-9612523.74600708,3832822.78164965,2231,101
-9619704.96635816,3825749.3246046,2232,107
-9619704.96635816,3825749.3246046,2233,107
-9619704.96635816,3825749.3246046,2234,107
-9632777.21416201,3814189.28394295,2235,116
-9632777.21416201,3814189.28394295,2236,116
-9624787.81430778,3825523.68746232,2237,102
-9627579.70713687,3845416.02837905,2238,97
-9627579.70713687,3845416.02837905,2239,97
-9622062.71317316,3824927.28711262,2240,122
-9622062.71317316,3824927.28711262,2241,122
-9622062.71317316,3824927.28711262,2242,122
-9622062.71317316,3824927.28711262,2243,122
-9622062.71317316,3824927.28711262,2244,122
-9560349.41386718,3834635.71203545,2245,99
-9560349.41386718,3834635.71203545,2246,99
-9560349.41386718,3834635.71203545,2247,99
-9560349.41386718,3834635.71203545,2248,99
-9560349.41386718,3834635.71203545,2249,99
-9560349.41386718,3834635.71203545,2250,99
-9620398.4867858,3828430.90817175,2251,126
-9620398.4867858,3828430.90817175,2252,126
-9627594.17867068,3826296.94134045,2253,85
-9627594.17867068,3826296.94134045,2254,85
-9627443.89735811,3824283.41945761,2255,112
-9642214.88059147,3824524.86573954,2256,142
