X,Y,OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date
,,322,317967,2021/01/06 16:59:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:59:00+00,Call Center,0,0,2021,{447F9D35-C670-4E48-86B3-DA37B1377C5C},,,,
501654.809742663,657308.294047736,323,317968,2021/01/06 17:00:00+00,Code Enforcement,Open & Vacant(Abandon House),5113 ESCO DR,4,Closed,2021/01/08 17:34:00+00,Call Center,32.3060293,-86.3334179,2021,{B8E28F8C-5EDD-4BA4-BBD8-ACA4D0727B08},,,,
500586.109452244,656480.552921072,324,317969,2021/01/06 17:01:00+00,Code Enforcement,Parking On Front Lawn,5248 LEVENSON RD,4,Closed,2021/01/14 13:32:00+00,Call Center,32.3037404,-86.3368641,2021,{49F859B8-FDB1-46D5-8499-849C77645D81},,,,
499246.255504664,655244.870024987,325,317970,2021/01/06 17:06:00+00,Code Enforcement,General Repairs,360 GREEN LEAF DR,4,Closed,2021/01/12 19:55:00+00,Call Center,32.3003266,-86.3411814,2021,{6F777459-AC48-4598-8109-BB04BBE0DB31},,,,
499979.866242163,655673.219233908,326,317971,2021/01/06 17:07:00+00,Code Enforcement,General Repairs,420 GREEN LEAF DR,4,Closed,2021/01/06 18:06:00+00,Call Center,32.3015135,-86.3388138,2021,{92626BBA-146A-437B-A7D2-BC8029F13246},,,,
535187.518267661,663298.334232986,327,317972,2021/01/06 17:10:00+00,Sanitation Department,Leaves and Debris Pick up,3679 CARRIAGE OAKS DR,8,Closed,2021/01/08 19:29:00+00,Call Center,32.3228772,-86.2249611,2021,{B594ED4E-ABB5-48A1-9CCA-FD9B006BBA40},,,,
524978.447150413,688078.643596157,328,317973,2021/01/06 17:10:00+00,Sanitation Department,Inquiries,EAST SIXTH ST (OP),2,Closed,2021/01/06 17:10:00+00,Call Center,32.3908823,-86.2583271,2021,{8D06ED6A-0569-4FA7-BFD4-589AA0EBEE7A},,,,
,,329,317974,2021/01/06 17:16:00+00,Code Enforcement,Inquiries,,,Closed,2021/01/06 17:16:00+00,Call Center,0,0,2021,{23C5F461-ED92-43F4-88D5-F4C883569DCB},,,,
,,330,317975,2021/01/06 17:33:00+00,FAQ,FAQ-City Hall ,,,Closed,2021/01/06 17:33:00+00,Call Center,0,0,2021,{A26D2FD4-7296-40E4-B31A-ACBB000F93AF},,,,
502642.29464433,674921.872009486,331,317976,2021/01/06 17:36:00+00,Code Enforcement,Demolition(House),2249 HERCULES ST,4,Closed,2021/01/12 19:53:00+00,Control Panel,32.3544549,-86.3304865,2021,{9A38BDBD-042A-4678-BB12-CCC7F3F84ECA},,,,
517768.655467663,668623.69497332,332,317977,2021/01/06 17:39:00+00,Code Enforcement,Nuisance,3766 MACLAMAR RD,5,Closed,2021/01/07 16:11:00+00,Website,32.3373271,-86.2814193,2021,{ABF17F37-7311-4D74-9892-1DBBA374C14A},,,,
,,333,317978,2021/01/06 17:46:00+00,FAQ,FAQ-City Hall ,,,Closed,2021/01/06 17:46:00+00,Call Center,0,0,2021,{23AE5981-4CE5-4AD6-B152-40F15924467E},,,,
526614.087579913,681133.29593832,334,317979,2021/01/06 17:46:00+00,Sanitation Department,Missed Pick Up,3626 BENNETT DR,1,Closed,2021/02/18 13:09:00+00,Call Center,32.3718099,-86.2529402,2021,{4E2CA30E-8CD7-45AE-BAF6-ECE048F37913},,,,
,,335,317980,2021/01/06 17:49:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 17:49:00+00,Call Center,0,0,2021,{A2E36885-8E59-4E9E-8C9C-78982C379553},,,,
,,336,317981,2021/01/06 17:56:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 17:56:00+00,Call Center,0,0,2021,{9160B5E8-617D-420E-BE33-E61EF814B189},,,,
,,337,317982,2021/01/06 17:57:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 17:57:00+00,Call Center,0,0,2021,{502CDA96-CFB9-41A2-A82E-35209439B7D0},,,,
499246.255504664,655244.870024987,338,317983,2021/01/06 18:03:00+00,Code Enforcement,General Repairs,360 GREEN LEAF DR,4,Closed,2021/01/06 18:05:00+00,Call Center,32.3003266,-86.3411814,2021,{96C546A7-EA45-4DA0-8FFF-F094DFE4EEA0},,,,
498573.052126661,655222.670922406,339,317984,2021/01/06 18:04:00+00,Code Enforcement,General Repairs,320 GREEN LEAF DR,4,Closed,2021/01/08 17:23:00+00,Call Center,32.3002568,-86.3433597,2021,{A0A787CC-F3E2-4D5F-845D-F80C711B5643},,,,
496870.666095745,657477.575861409,340,317985,2021/01/06 18:07:00+00,Code Enforcement,General Repairs,5014 GREENSBORO CT,4,Closed,2021/01/08 17:29:00+00,Call Center,32.3064323,-86.3489041,2021,{8FE4BE54-1911-4BF2-B6B3-B74389444261},,,,
,,341,317986,2021/01/06 18:11:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 18:11:00+00,Call Center,0,0,2021,{7C6B7006-5907-47A3-A885-510138BF4ABD},,,,
,,342,317987,2021/01/06 18:23:00+00,Code Enforcement,Inquiries,,,Closed,2021/01/06 18:23:00+00,Call Center,0,0,2021,{B0320F6C-0084-4E83-9438-7FF38C18D83F},,,,
,,343,317988,2021/01/06 18:33:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 18:33:00+00,Call Center,0,0,2021,{E5839310-640A-478B-8568-9998D2AE79BA},,,,
,,344,317989,2021/01/06 18:42:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 18:43:00+00,Call Center,0,0,2021,{C4A58DD9-CB6B-49BD-A9CC-EB6D3BB08BAF},,,,
,,345,317990,2021/01/06 18:49:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 18:49:00+00,Call Center,0,0,2021,{AC1DD10F-8F34-4513-8519-E4CD5CE32EA1},,,,
,,346,317991,2021/01/06 18:53:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 18:53:00+00,Call Center,0,0,2021,{80374373-B4D3-468B-B168-46B502D27A07},,,,
555330.452719245,681369.338117152,347,317992,2021/01/06 19:15:00+00,Sanitation Department,Exchange Damage Container,7870 COPPERFIELD DR,9,Closed,2021/01/08 16:30:00+00,Call Center,32.3727339,-86.1599348,2021,{DBCEC0D1-639C-4CC3-9D43-9853AFD4E0E1},,,,
532718.604242247,688438.516564071,348,317993,2021/01/06 19:25:00+00,Sanitation Department,Leaves and Debris Pick up,4065 RAY DR,2,Closed,2021/04/05 13:19:00+00,Call Center,32.3919535,-86.2332572,2021,{22CB6B43-67E5-499F-B4C6-5C2D37DE5596},,,,
,,349,317994,2021/01/06 19:27:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 19:27:00+00,Call Center,0,0,2021,{47EE9B79-39E8-4598-A55C-8695B6137BD8},,,,
,,350,317995,2021/01/06 19:28:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 19:28:00+00,Call Center,0,0,2021,{966700B4-7695-452F-9B4A-53EF5A23A397},,,,
,,351,317996,2021/01/06 19:39:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 19:39:00+00,Call Center,0,0,2021,{9D0F44E0-3050-4AD8-AE54-8DED8BE5BEF8},,,,
,,352,317997,2021/01/06 19:44:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 19:44:00+00,Call Center,0,0,2021,{EBF0B68A-3591-462C-BD6A-12998F58CDD8},,,,
,,353,317998,2021/01/06 19:44:00+00,FAQ,FAQ-City Hall ,,,Closed,2021/01/06 19:44:00+00,Call Center,0,0,2021,{7A0FFB13-0E9C-4BF5-AED5-B15660325498},,,,
,,354,317999,2021/01/06 19:49:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 19:49:00+00,Call Center,0,0,2021,{63D42773-1F6B-42DD-9EE9-83970AB84CDB},,,,
513800.170622494,684099.606278658,355,318000,2021/01/06 19:49:00+00,Building Maintenance,COM Electrical,1018 MADISON AVE,3,Closed,2021/01/07 15:38:00+00,Call Center,32.3798182,-86.2944834,2021,{E186E99E-C9A8-4A55-8CF2-9A7FE5FF1D2C},,,,
,,356,318001,2021/01/06 19:51:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 19:51:00+00,Call Center,0,0,2021,{90E35363-575C-444F-A331-2203789E89A5},,,,
564974.64045183,681903.510933325,357,318002,2021/01/06 19:56:00+00,Sanitation Department,General Sanitation Inquiry,9456 ALYSBURY PL,1,Closed,2021/04/05 13:18:00+00,Website,32.3742792,-86.1287031,2021,{8A05968B-51FF-46FD-ACBE-13890CE10671},,,,
530806.143500246,658012.922231659,358,318003,2021/01/06 20:10:00+00,Code Enforcement,Nuisance,VIRGINIA LOOP RD,6,Closed,2021/01/07 16:10:00+00,Call Center,32.3083046,-86.2390792,2021,{016BF189-2FA4-4AFE-9484-4869D52EBC2A},,,,
,,359,318004,2021/01/06 20:11:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 20:11:00+00,Call Center,0,0,2021,{6D8A5647-36E4-42D1-9229-500E1CC9D2DF},,,,
,,360,318005,2021/01/06 20:13:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 20:13:00+00,Call Center,0,0,2021,{72AB95B9-82EE-4750-BD5E-54BF0CAF2EEF},,,,
506059.187416829,670252.417765737,361,318006,2021/01/06 20:22:00+00,Code Enforcement,General Repairs,3533 WHITING AVE,7,Closed,2021/01/13 13:38:00+00,Call Center,32.3416635,-86.3193534,2021,{50DD672A-DD49-4662-BB8E-16F2294C9336},,,,
,,362,318007,2021/01/06 20:23:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 20:23:00+00,Call Center,0,0,2021,{00D0A934-F7E8-413C-927B-887B7DAD740F},,,,
,,363,318008,2021/01/06 20:42:00+00,FAQ,FAQ-City Hall ,,,Closed,2021/01/06 20:42:00+00,Call Center,0,0,2021,{5F0B8CAB-EFA2-44D0-A0E5-37ECF3197694},,,,
525788.262459911,686710.132553659,364,318009,2021/01/06 20:49:00+00,FAQ,Ask 3-1-1,WEST WAREINGWOOD DR,2,Closed,2021/01/06 20:49:00+00,Call Center,32.3871296,-86.2556862,2021,{73D05247-6273-4786-AF3B-A84D2A30FCF8},,,,
567672.784005661,683292.850674324,365,318010,2021/01/06 20:52:00+00,FAQ,Ask 3-1-1,1029 STONEYBROOKE WAY,1,Closed,2021/01/06 20:52:00+00,Call Center,32.3781182,-86.119976,2021,{FF016566-8029-45A2-A569-AA10563ABCF9},,,,
513800.170622494,684099.606278658,366,318011,2021/01/06 20:55:00+00,Building Maintenance,COM Plumbing,1018 MADISON AVE,3,Closed,2021/01/07 20:18:00+00,Call Center,32.3798182,-86.2944834,2021,{0E2032AA-E0F3-4A63-B01A-5F0C5C30D10D},,,,
,,367,318012,2021/01/06 20:57:00+00,FAQ,FAQ- Neighborhood Services,,,Closed,2021/01/06 20:57:00+00,Call Center,0,0,2021,{83EB339A-5E7B-4215-B551-1093E8DD0965},,,,
,,368,318013,2021/01/06 20:58:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 20:58:00+00,Call Center,0,0,2021,{0D1B6D3E-46D1-4F45-B2A2-1D4083D97498},,,,
530917.674117077,686828.091635324,369,318014,2021/01/06 21:06:00+00,Code Enforcement,Nuisance,4135 WARES FERRY RD,2,Closed,2021/01/07 16:10:00+00,Call Center,32.3875084,-86.2390716,2021,{02AE6169-B50C-4F0A-BB48-26D2ED48441B},,,,
518711.510209244,692845.849940993,370,318015,2021/01/06 21:16:00+00,Code Enforcement,General Repairs,3035 WILLENA AVE,2,Closed,2021/01/08 16:42:00+00,Call Center,32.4039154,-86.2786931,2021,{1D3C7995-3388-462A-9C09-5CF141656D4E},,,,
,,371,318016,2021/01/06 21:23:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 21:23:00+00,Call Center,0,0,2021,{DE9A3421-9A1E-4242-B7E9-787000C496CE},,,,
498155.315101247,654989.88857957,372,318017,2021/01/06 21:26:00+00,Planning Department,Business in Residential District,WEST SHADES VALLEY DR,4,Closed,2021/01/06 21:56:00+00,Call Center,32.2996115,-86.344708,2021,{61BE197D-128D-4C09-BCEB-6F2BCEB93C5A},,,,
534605.691019244,688229.267966822,373,318018,2021/01/06 21:28:00+00,Street Maintenance,Clean Inlets,SARVER AVE,2,Closed,2021/01/11 20:52:00+00,Call Center,32.3913976,-86.2271414,2021,{D5A64C4F-A29A-4DD7-85D7-9DA383796696},,,,
,,374,318019,2021/01/06 21:33:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/06 21:33:00+00,Call Center,0,0,2021,{45AE2D48-4CC5-42F8-AF80-BC5D2DFA8DDC},,,,
549706.692641329,687471.17105782,375,318020,2021/01/06 21:35:00+00,Sanitation Department,General Sanitation Inquiry,MOORFIELD LN,1,Closed,2021/04/05 13:18:00+00,Call Center,32.3894572,-86.1782132,2021,{D832BED9-4A65-417A-A5E2-6906D3C39B67},,,,
,,376,318021,2021/01/06 21:41:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 21:41:00+00,Call Center,0,0,2021,{4EA71BC1-BF8E-49DE-A845-4897E0513A20},,,,
525762.816316579,667171.318284906,377,318022,2021/01/06 22:00:00+00,Code Enforcement,Nuisance,2507 BURKELAUN DR,5,Closed,2021/01/07 16:09:00+00,Website,32.3334243,-86.255519,2021,{0F9CA7F2-9AA2-403D-87E4-B264B14DAF83},,,,
513957.375688661,690055.802371487,378,318023,2021/01/06 22:19:00+00,Building Maintenance,COM Carpentry,1818 N Decatur St,3,Closed,2021/01/08 13:05:00+00,Website,32.3961913,-86.2940573,2021,{5C2C5906-D62A-4ED9-BB6F-6B21FF7D7B84},,,,
,,379,318024,2021/01/06 22:20:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 22:20:00+00,Call Center,0,0,2021,{31A5C811-AC09-46FD-A2EF-951CDC18F7CF},,,,
,,380,318025,2021/01/06 22:37:00+00,FAQ,FAQ-Municipal Court,,,Closed,2021/01/06 22:37:00+00,Call Center,0,0,2021,{BFB73753-B324-49C5-AAE7-BCC9B096E8A8},,,,
,,381,318026,2021/01/06 22:38:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 22:38:00+00,Call Center,0,0,2021,{FD290B90-A370-4685-BFD8-9DA89C0408D6},,,,
545201.812215414,689800.494483158,382,318027,2021/01/06 22:41:00+00,Sanitation Department,Litter Problems for paper and Other Small Items (DO NOT USE FOR BULKY ITEMS),WARES FERRY RD,1,Closed,2021/01/12 13:20:00+00,Call Center,32.3958189,-86.192832,2021,{6326D022-544D-4EA2-B82C-7DCF6AB48DD4},,,,
542929.195369579,688829.799902238,383,318028,2021/01/07 13:36:00+00,Street Maintenance,Request Cleaning,5831 WARES FERRY RD,2,Closed,2021/01/13 18:40:00+00,Call Center,32.3931296,-86.2001838,2021,{284C8693-9FBD-4234-8EA9-62C8AE7616F1},,,,
,,384,318029,2021/01/07 13:39:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 13:39:00+00,Call Center,0,0,2021,{9C79D5CE-54E4-4430-8719-97FD666FA903},,,,
,,385,318030,2021/01/07 13:39:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 13:39:00+00,Call Center,0,0,2021,{6ADEB199-2BE1-4060-8EE3-0C0EDB6721A3},,,,
500430.64060308,673506.147150658,386,318031,2021/01/07 13:53:00+00,Traffic Engineering,Signalized Intersections,W Fairview Ave,4,Closed,2021/01/07 13:53:00+00,Control Panel,32.3505352,-86.3376266,2021,{C453B5E1-03BA-4A54-B2A4-8AD559304F11},,,,
517533.915451579,665461.725903571,387,318032,2021/01/07 13:55:00+00,Traffic Engineering,Signalized Intersections,NARROW LANE RD,5,Closed,2021/01/07 13:55:00+00,Control Panel,32.3286333,-86.2821364,2021,{01119B18-6392-4C83-9E43-F60B6C532D20},,,,
516095.552842747,674086.112854242,388,318033,2021/01/07 14:04:00+00,Building Maintenance,Fire Carpentry,1329 EAST FAIRVIEW AVE,7,Closed,2021/01/19 18:12:00+00,Call Center,32.3523219,-86.286911,2021,{75F0CEBD-8012-4BFB-851D-1CD562295FB9},,,,
512113.770780079,665005.545385487,389,318034,2021/01/07 14:05:00+00,Building Maintenance,Fire Carpentry,3950 NORMAN BRIDGE RD,5,Closed,2021/01/11 13:18:00+00,Call Center,32.3273158,-86.2996764,2021,{9E3B86F6-07AA-4442-A9CB-EDADF0D7BEC2},,,,
519159.287200827,697912.235477492,390,318035,2021/01/07 14:14:00+00,Building Maintenance,COM HVAC/Refrigeration,329 E Vandiver Blvd,3,Closed,2021/01/07 20:11:00+00,Call Center,32.417846,-86.2773105,2021,{FD250C83-B77A-45BC-83E7-923B2508725B},,,,
,,391,318036,2021/01/07 14:17:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 14:17:00+00,Call Center,0,0,2021,{0761C614-8DB5-4CD4-AA40-D462EA1B2A7C},,,,
,,392,318037,2021/01/07 14:19:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 14:19:00+00,Call Center,0,0,2021,{6066A822-8A1F-41EE-AB8F-C31069C78203},,,,
,,393,318038,2021/01/07 14:30:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 14:30:00+00,Call Center,0,0,2021,{DDAB8075-33AC-4DA6-AD01-F5DD48BF3840},,,,
,,394,318039,2021/01/07 14:40:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 14:40:00+00,Call Center,0,0,2021,{DA04F7C1-ECBA-49B6-AC6A-9CBFDC6CAE49},,,,
,,395,318040,2021/01/07 14:46:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 14:46:00+00,Call Center,0,0,2021,{7275DCAD-C57C-4D00-BFE1-D1854E0A63F6},,,,
534785.011526745,687264.818780236,396,318041,2021/01/07 14:56:00+00,Code Enforcement,Parking On Front Lawn,4418 WARES FERRY RD,1,Closed,2021/01/08 15:32:00+00,Call Center,32.3887485,-86.226549,2021,{9D34459E-EE31-4E2A-BAC9-0330A7621B9B},,,,
,,397,318042,2021/01/07 15:07:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 15:07:00+00,Call Center,0,0,2021,{B3D30C93-EDAE-45D7-9754-8CFE173AC25D},,,,
,,398,318043,2021/01/07 15:16:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 15:16:00+00,Call Center,0,0,2021,{0A4D366A-393F-4540-820A-64D875BB9B64},,,,
,,399,318044,2021/01/07 15:21:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 15:21:00+00,Call Center,0,0,2021,{D6F932BC-4694-416E-AA7C-2A0695453346},,,,
476354.729109328,673559.142451487,400,318045,2021/01/07 15:22:00+00,Urban Forestry,Tree Issues On City R.O.W.,VAZIS LN,4,Closed,2021/02/12 22:05:00+00,Control Panel,32.3503451,-86.4155852,2021,{7BEEAB1A-3DCB-47DE-BA41-3DC3D6F62B48},,,,
519866.602715328,675395.595143408,401,318046,2021/01/07 15:23:00+00,Urban Forestry,Tree Issues On City R.O.W.,2057 COMMODORE CIR,7,Closed,2021/02/11 20:27:00+00,Control Panel,32.3559645,-86.2747174,2021,{43D972F5-D43A-4629-8CC2-6E78212F6D1C},,,,
,,402,318047,2021/01/07 15:24:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 15:24:00+00,Call Center,0,0,2021,{2FAF9D6D-B7E4-489C-8039-2EB8B674D17F},,,,
509192.896372497,685484.734741986,403,318048,2021/01/07 15:25:00+00,Sanitation Department,Commercial garbage Pick Up,525 NORTH COURT ST,3,Closed,2021/01/07 15:25:00+00,Call Center,32.3835699,-86.3094267,2021,{91FAC22A-A699-48FB-BB8C-2AC9816CACCB},,,,
,,404,318049,2021/01/07 15:26:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 15:26:00+00,Call Center,0,0,2021,{B3B0A189-CFAF-4791-9759-2B8293B8E184},,,,
527768.757842746,691380.427674986,405,318050,2021/01/07 15:27:00+00,Sanitation Department,Exchange Damage Container,3722 WOODHILL RD,2,Closed,2021/01/11 20:39:00+00,Call Center,32.3999878,-86.2493295,2021,{EE1F1882-0614-4F60-9677-E514AC2FE4BF},,,,
,,406,318051,2021/01/07 15:27:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 15:27:00+00,Call Center,0,0,2021,{C138E35E-9F87-4455-8794-54CDDB81CA4F},,,,
511249.026446577,685375.342572324,407,318052,2021/01/07 15:31:00+00,Urban Forestry,Tree Maintenance,NORTH DECATUR ST,3,Closed,2021/01/07 20:25:00+00,Control Panel,32.3832942,-86.3027649,2021,{2A52DC3C-D302-44E2-BA9E-EB4D1B83639B},,,,
546415.808475077,673553.072581738,408,318053,2021/01/07 15:32:00+00,Urban Forestry,Tree Issues On Private Property,6271 THACH RD,9,Closed,2021/01/07 16:00:00+00,Control Panel,32.3511716,-86.1887242,2021,{3C252A8C-B68B-41D7-8F1E-1CF308F5DD2C},,,,
505295.189272914,669107.533900656,409,318054,2021/01/07 15:37:00+00,Code Enforcement,Demolition(House),923 NATIONAL ST,7,Closed,2021/01/13 14:33:00+00,Call Center,32.3385071,-86.3218101,2021,{46A2E7B4-A936-4698-BEF9-13CFB6F10D80},,,,
,,410,318055,2021/01/07 15:38:00+00,Urban Forestry,Inquiries,,,Closed,2021/01/08 16:28:00+00,Control Panel,0,0,2021,{05473D62-2458-4829-A509-DCE849A045B4},,,,
513452.366199996,674413.901896819,411,318056,2021/01/07 15:39:00+00,Urban Forestry,Tree Issues On Private Property,728 THORN PL,7,Closed,2021/01/08 16:27:00+00,Control Panel,32.3531918,-86.2954745,2021,{6E984072-AECB-45A9-A384-34A145C1CD5F},,,,
543473.213966578,688540.632501572,412,318057,2021/01/07 15:45:00+00,Code Enforcement,Nuisance,NORTH BURBANK DR ,1,Closed,2021/01/08 15:33:00+00,Call Center,32.3923399,-86.1984182,2021,{C49127FB-D780-4053-B557-663DD6C39E51},,,,
,,413,318058,2021/01/07 15:52:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 15:52:00+00,Call Center,0,0,2021,{E35F7B3C-9D8E-4956-AC82-B2B9D96E8A5D},,,,
512775.347540911,684847.070334904,414,318059,2021/01/07 15:55:00+00,City Jail Internal Building Maintenance,City Jail Hvac/Refrigeration,320 NORTH RIPLEY ST,3,Closed,2021/01/13 17:11:00+00,Call Center,32.3818605,-86.2978134,2021,{2E2842BB-CD17-4E7D-9DC4-55AF1CEEB679},,,,
498486.970933996,656425.100276075,415,318060,2021/01/07 15:56:00+00,Code Enforcement,General Repairs,301 JEFFREY DR,4,Closed,2021/01/12 20:06:00+00,Call Center,32.3035607,-86.3436568,2021,{C192E51A-23B2-4BF1-AFF8-4559CA90A1D3},,,,
498494.898739662,654227.745090738,416,318061,2021/01/07 15:57:00+00,Code Enforcement,General Repairs,5346 CONNIE CIR,4,Closed,2021/01/13 13:40:00+00,Call Center,32.2975211,-86.3435973,2021,{7918E8B2-3C17-4153-8784-875D4612C104},,,,
498860.591577828,653923.819517486,417,318062,2021/01/07 15:58:00+00,Code Enforcement,General Repairs,5374 CONNIE CIR,4,Closed,2021/01/13 13:42:00+00,Call Center,32.2966905,-86.3424092,2021,{3377E894-78E9-483E-9E17-B85D55658FEF},,,,
498745.126585662,655376.948500991,418,318063,2021/01/07 16:00:00+00,Code Enforcement,General Repairs,333 GREEN LEAF DR,4,Closed,2021/01/13 13:53:00+00,Call Center,32.3006831,-86.3428052,2021,{1CE5A3BE-DC2A-42A0-ABB4-173F20DF9661},,,,
498953.214424077,655384.983261824,419,318064,2021/01/07 16:00:00+00,Code Enforcement,General Repairs,345 GREEN LEAF DR,4,Closed,2021/01/13 13:54:00+00,Call Center,32.3007079,-86.3421319,2021,{29744103-2612-47D3-984F-49DF616FED11},,,,
499435.509391245,656444.683570236,420,318065,2021/01/07 16:01:00+00,Code Enforcement,General Repairs,417 JEFFREY DR,4,Closed,2021/01/13 14:27:00+00,Call Center,32.3036269,-86.3405873,2021,{8641933C-AA2B-4DD1-9DFB-D1C2153CDDCF},,,,
499227.428442579,656436.646184742,421,318066,2021/01/07 16:04:00+00,Code Enforcement,General Repairs,405 JEFFREY DR,4,Closed,2021/01/13 14:44:00+00,Call Center,32.3036021,-86.3412606,2021,{8E7B3604-B40F-43AD-AA62-3311371910E4},,,,
499547.089876745,656746.161641821,422,318067,2021/01/07 16:05:00+00,Code Enforcement,General Repairs,5159 RUSH DR,4,Closed,2021/01/12 20:17:00+00,Call Center,32.304457,-86.3402308,2021,{AF051E0A-B15E-48A7-B364-4CC9BF4BC1BE},,,,
497042.165424664,657519.245397486,423,318068,2021/01/07 16:06:00+00,Code Enforcement,General Repairs,5009 GREENSBORO CT,4,Closed,2021/01/12 20:22:00+00,Call Center,32.3065491,-86.3483497,2021,{E6626133-84D6-44D6-9443-D2FF24D3B814},,,,
500027.405189078,657387.452353992,424,318069,2021/01/07 16:07:00+00,Code Enforcement,General Repairs,639 GREEN LEAF DR,4,Closed,2021/01/13 14:52:00+00,Call Center,32.3062259,-86.3386861,2021,{CBBAFD91-5B5A-4D10-A9B9-341DDCE6AAF5},,,,
498527.973476663,654749.594112657,425,318070,2021/01/07 16:08:00+00,Code Enforcement,General Repairs,5315 CONNIE CIR,4,Closed,2021/01/13 14:45:00+00,Call Center,32.2989559,-86.3434983,2021,{83BC047F-535D-4B44-B3F8-BE1570148C7B},,,,
499612.517567411,657644.956760243,426,318071,2021/01/07 16:09:00+00,Code Enforcement,General Repairs,501 SOUTHLAWN DR,4,Closed,2021/01/12 20:14:00+00,Call Center,32.3069283,-86.3400328,2021,{7B58C858-C4B4-46A7-9AE9-88170DB8BBDB},,,,
499269.351915162,654954.251839824,427,318072,2021/01/07 16:10:00+00,Code Enforcement,General Repairs,5302 KEVIN CT,4,Closed,2021/01/13 14:47:00+00,Call Center,32.2995281,-86.3411022,2021,{1446F6D0-7DF2-4991-9C11-AAF59FAF1D10},,,,
509650.75339641,683890.837339237,428,318073,2021/01/07 16:17:00+00,Building Maintenance,COM Electrical,103 N Perry St,3,Closed,2021/01/07 21:01:00+00,Call Center,32.3791945,-86.3079207,2021,{792EE69E-9A8C-4289-AD65-013F3BC53901},,,,
537528.658598494,692226.013582237,429,318074,2021/01/07 16:23:00+00,Building Maintenance,COM Plumbing,2855 LAGOON PARK DR,2,Closed,2021/01/11 17:22:00+00,Call Center,32.4024124,-86.2177189,2021,{648C166C-F377-4CE0-9214-58DCBCD400EA},,,,
537528.658598494,692226.013582237,430,318075,2021/01/07 16:24:00+00,Building Maintenance,COM HVAC/Refrigeration,2855 LAGOON PARK DR,2,Closed,2021/01/11 16:55:00+00,Call Center,32.4024124,-86.2177189,2021,{D8F70321-96D1-4C2F-879E-5C76A06A09CB},,,,
,,431,318076,2021/01/07 16:31:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 16:31:00+00,Call Center,0,0,2021,{FBB61430-DF14-4270-8318-C5007D88E46D},,,,
562923.819094162,666550.65745274,432,318077,2021/01/07 16:34:00+00,Sanitation Department,Request A New Container,9223 STILLFOREST CT,8,Closed,2021/01/12 21:30:00+00,Website,32.3320635,-86.1352054,2021,{99119D42-52C6-4A4C-90FA-1657BD0C7AB5},,,,
,,433,318078,2021/01/07 16:37:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 16:37:00+00,Call Center,0,0,2021,{B3B37883-837B-4057-B90D-81F50DB9D974},,,,
,,434,318079,2021/01/07 17:03:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 17:03:00+00,Call Center,0,0,2021,{584754EF-D673-4CCB-AEF6-3B88D5F80297},,,,
